"tf","gene","Gain","Cover","Frequency","Cor"
"ELF2","POU5F1",0,0,0,0.0098656130355527
"GLI3","POU5F1",0,0,0,-0.0183396941766366
"HES6","POU5F1",0,0,0,-0.0290618272605892
"KLF15","POU5F1",0,0,0,-0.0241229725211595
"LHX1","POU5F1",0,0,0,-0.0137404094387867
"NFATC4","POU5F1",0,0,0,-0.0189634036463467
"PITX2","POU5F1",0,0,0,-0.0160394291761077
"SNAI3","POU5F1",0,0,0,-0.0414771793422583
"THAP11","POU5F1",0,0,0,0.0171905190388061
"VEZF1","POU5F1",0,0,0,0.0617312986939181
"ZNF135","POU5F1",0,0,0,0.0683055422313895
"ZNF136","POU5F1",0,0,0,-0.00972335224760041
"ZNF460","POU5F1",0,0,0,0.0602772249668233
"E2F2","POU5F1",0,0,0,-0.0964519519067862
"SP3","POU5F1",0,0,0,0.0189359992947472
"TFEC","POU5F1",0,0,0,-0.0366509995199032
"ELF3","POU5F1",0,0,0,-0.0245340859285031
"ESRRA","POU5F1",0,0,0,0.0221119855413093
"ETV1","POU5F1",0,0,0,-0.028383344312545
"ETV4","POU5F1",0,0,0,-0.0635152188196713
"ETV5","POU5F1",0,0,0,0.00473049482476968
"GABPA","POU5F1",0,0,0,0.0252794264357267
"HLF","POU5F1",0,0,0,-0.0213988870112689
"KLF4","POU5F1",0,0,0,0.0177452420285418
"MAFK","POU5F1",0,0,0,0.0317370100986031
"MEF2A","POU5F1",0,0,0,-0.0221772378406843
"MITF","POU5F1",0,0,0,-0.025095352814637
"MZF1","POU5F1",0,0,0,-0.0429895356293712
"NFIL3","POU5F1",0,0,0,0.0355528793861115
"RUNX3","POU5F1",0,0,0,0.0091930319440558
"SNAI2","POU5F1",0,0,0,-0.010367088182118
"PBX2","POU5F1B",0.21819951916244,0.117639509355237,0.117639509355237,0.0527967438485825
"ETV3","POU5F1B",0.181757421879324,0.0607380424453595,0.0607380424453595,0.0613168092440274
"GMEB2","POU5F1B",0.155612631331615,0.0818286493433676,0.0818286493433676,0.155461074711946
"MXI1","POU5F1B",0.124873144040034,0.0630571909167368,0.0630571909167368,0.124869878143911
"KLF9","POU5F1B",0.12272927133916,0.0581812356412861,0.0581812356412861,0.116483889390703
"NFAT5","POU5F1B",0.0476960034041128,0.0254329004329004,0.0254329004329004,0.0975235408261851
"ONECUT2","POU5F1B",0.0412939276283005,0.0543126203765396,0.0543126203765396,0.0490064833710107
"PRDM4","POU5F1B",0.0273189842122345,0.0423397740470911,0.0423397740470911,0.0748523308593104
"MAFK","POU5F1B",0.0206190997398233,0.00714285714285714,0.00714285714285714,0.00519916454861231
"GABPA","POU5F1B",0.0189373347931759,0.0285914534022187,0.0285914534022187,0.0898800464420574
"IRF1","POU5F1B",0.0162581697974446,0.121011963926178,0.121011963926178,0.059180402605046
"NRL","POU5F1B",0.00992063507356107,0.0528884908195253,0.0528884908195253,0.0422162187700212
"SPI1","POU5F1B",0.00826862927107889,0.0750400496615804,0.0750400496615804,-0.0569122850338427
"ATF7","POU5F1B",0.0015483584437392,0.0366248693834901,0.0366248693834901,0.00537445600030159
"SNAI3","POU5F1B",0.00139783336250387,0.0207514590819889,0.0207514590819889,0.0176510959598242
"RREB1","POU5F1B",0.00122322669611431,0.0425720620842572,0.0425720620842572,0.0364269731103639
"YY1","POU5F1B",0.00111706474218589,0.033008658008658,0.033008658008658,0.0501891450468883
"SOX2","POU5F1B",0.000818097626716604,0.0515654866580014,0.0515654866580014,-0.0037864957628442
"IKZF1","POU5F1B",0.000276000994656535,0.0181818181818182,0.0181818181818182,0.023103826985306
"NFIL3","POU5F1B",0.000134646461777293,0.00909090909090909,0.00909090909090909,0.000303032952117454
"PAX6","POU5F1B",0,0,0,0.0245603199310075
"SOX9","POU5F1B",0,0,0,-0.010001291428531
"RUNX1","POU5F1B",0,0,0,0.0167772492815466
"NFATC2","POU5F1B",0,0,0,-0.0245926433820026
"MEF2C","POU5F1B",0,0,0,-0.0245020301754819
"NR2C2","POU5F1B",0,0,0,-0.00793260198623083
"LIN54","POU5F1B",0,0,0,-0.0269114605239842
"NFATC1","POU5F1B",0,0,0,-0.0194071453587437
"NFATC3","POU5F1B",0,0,0,-0.00381264828101325
"DBP","POU5F1B",0,0,0,-0.0342155434074003
"HNF1B","POU5F1B",0,0,0,-0.0072945419864641
"MEF2B","POU5F1B",0,0,0,-0.00929629997661948
"MSC","POU5F1B",0,0,0,-0.0238115571203155
"TFAP4","POU5F1B",0,0,0,0.00355416403756067
"MNX1","POU5F1B",0,0,0,-0.00769453015564923
"ZNF143","POU5F1B",0,0,0,-0.051039718937506
"ONECUT3","POU5F1B",0,0,0,-0.00854561720256461
"POU4F1","POU5F1B",0,0,0,-0.0246415217908393
"RFX2","POU5F1B",0,0,0,-0.0341533031798295
"RFX4","POU5F1B",0,0,0,-0.0149924962812493
"RUNX2","POU5F1B",0,0,0,-0.0499837290157344
"TBX19","POU5F1B",0,0,0,-0.00535478625904154
"TEF","POU5F1B",0,0,0,-0.0240002051575105
"FOXC1","POU5F1B",0,0,0,-0.0165720336932148
"E2F8","POU5F1B",0,0,0,-0.0258982005040998
"GATA2","POU5F1B",0,0,0,-0.00828362424285496
"NFYA","POU5F1B",0,0,0,-0.0271234692041287
"PBX3","POU5F1B",0,0,0,-0.0234838011605341
"SOX13","POU5F1B",0,0,0,-0.0096005615824594
"ZNF384","POU5F1B",0,0,0,-0.0246397867161705
"GATA3","POU5F1B",0,0,0,-0.0191607651476867
"RORB","POU5F1B",0,0,0,-0.00184701755828534
"SOX15","POU5F1B",0,0,0,-0.00971109049345148
"TCF7L1","POU5F1B",0,0,0,0.00904206276925489
"HOXB4","POU5F1B",0,0,0,-0.0278227375646699
"NFATC4","POU5F1B",0,0,0,0.0138865516419044
"NR1D1","POU5F1B",0,0,0,-0.0249936825735196
"NR1D2","POU5F1B",0,0,0,0.0238526210089888
"SNAI1","POU5F1B",0,0,0,-0.00664840404107491
"SOX18","POU5F1B",0,0,0,-0.00453078102523281
"ZBTB26","POU5F1B",0,0,0,-0.0125270029445513
"ZNF317","POU5F1B",0,0,0,0.0239594944070914
"ZNF75D","POU5F1B",0,0,0,-4.21332087657703e-05
"ATF3","POU5F1B",0,0,0,-0.0334478219617576
"BCL6","POU5F1B",0,0,0,-0.00719958342140499
"FOXD2","POU5F1B",0,0,0,-0.00966360651646645
"GFI1","POU5F1B",0,0,0,-0.0146457083688642
"BACH1","POU5F1B",0,0,0,0.0374154320491958
"BATF","POU5F1B",0,0,0,-0.0401668571807526
"NFYC","POU5F1B",0,0,0,-0.0169461468057714
"NKX2-2","POU5F1B",0,0,0,-0.0058227663905785
"OSR2","POU5F1B",0,0,0,-0.00950418580410634
"ZKSCAN5","POU5F1B",0,0,0,-0.0383688451817991
"ZNF16","POU5F1B",0,0,0,-0.0303790760979989
"ATF4","POU5F1B",0,0,0,-0.00761760985063159
"BATF3","POU5F1B",0,0,0,0.00112262242439601
"CTCFL","POU5F1B",0,0,0,-0.00742363670174618
"E2F6","POU5F1B",0,0,0,-0.0475735061291442
"ELF1","POU5F1B",0,0,0,0.0296985281554241
"ETV4","POU5F1B",0,0,0,-0.03324199187479
"FOXA2","POU5F1B",0,0,0,-0.00528995581746246
"HLF","POU5F1B",0,0,0,-0.00686066765449411
"MAFF","POU5F1B",0,0,0,-0.0227095082538561
"MAFG","POU5F1B",0,0,0,-0.059381696535144
"NFYB","POU5F1B",0,0,0,-0.0318254120017266
"NR4A1","POU5F1B",0,0,0,0.00737692845643225
"PRDM1","POU5F1B",0,0,0,-0.0410532252851719
"RUNX3","POU5F1B",0,0,0,0.0452672798432279
"SPIB","POU5F1B",0,0,0,-0.00575916270765114
"TCF3","POU5F1B",0,0,0,-0.0287885795391791
"TCF4","POU5F1B",0,0,0,0.0158138074275833
"IRF7","POU6F1",0.160281739495114,0.092,0.092,0.238485950788725
"BCL6","POU6F1",0.0881064804934403,0.082,0.082,0.111858145428177
"USF1","POU6F1",0.0872104208894737,0.06,0.06,0.134659589431699
"TFE3","POU6F1",0.0760604553813606,0.052,0.052,0.0936436660602553
"POU2F1","POU6F1",0.0637559543921096,0.058,0.058,0.0808356253730502
"HOXB7","POU6F1",0.0635239135312954,0.078,0.078,0.0900833840794787
"NEUROD1","POU6F1",0.0537410919379591,0.026,0.026,0.0994193882065068
"IRF9","POU6F1",0.0504445121981675,0.044,0.044,0.103282387139344
"HSF4","POU6F1",0.0416942143202985,0.02,0.02,0.0808855498356453
"IRF1","POU6F1",0.0413961572570411,0.044,0.044,0.187037533908466
"IRF3","POU6F1",0.0329088706572097,0.02,0.02,0.110884299888805
"ZNF740","POU6F1",0.0229144868919114,0.046,0.046,0.043138800586248
"RREB1","POU6F1",0.0227291567838986,0.044,0.044,-0.0435333422464107
"ZNF148","POU6F1",0.0196704948101017,0.042,0.042,-0.0625220119239935
"IRF8","POU6F1",0.0192978432113294,0.012,0.012,-0.0405267992354762
"SP1","POU6F1",0.0180670574702182,0.028,0.028,0.125897904227572
"RBPJ","POU6F1",0.0144799963186269,0.026,0.026,-0.052050400467231
"HOXB3","POU6F1",0.0136867565169404,0.01,0.01,0.0934000326723631
"TCF4","POU6F1",0.011544186825924,0.024,0.024,0.0788710820580764
"USF2","POU6F1",0.0106781179651641,0.016,0.016,0.0437358323598083
"IRF4","POU6F1",0.00650491089229103,0.014,0.014,0.0923358637701447
"SPI1","POU6F1",0.00637063417669539,0.01,0.01,-0.0386094290790348
"ZNF263","POU6F1",0.0060249897958839,0.014,0.014,0.0408806554678537
"ZNF317","POU6F1",0.00538116925904697,0.01,0.01,0.0276786527419673
"NFATC4","POU6F1",0.00467983377404796,0.002,0.002,0.0916667302880392
"HOXB2","POU6F1",0.00451055962771177,0.01,0.01,-0.0345752227659869
"NFIL3","POU6F1",0.00447863131462025,0.01,0.01,0.0505761224327631
"PLAG1","POU6F1",0.00406704304630611,0.008,0.008,0.0768823583514188
"KLF5","POU6F1",0.0039254448250453,0.002,0.002,-0.0132801813402225
"ZNF449","POU6F1",0.00386606438347687,0.01,0.01,0.0241058351591381
"PBX2","POU6F1",0.00351876340272378,0.004,0.004,0.128010887455092
"ZBTB7A","POU6F1",0.00346894920827829,0.01,0.01,-0.0405152098313898
"ZNF143","POU6F1",0.0034137599056614,0.01,0.01,-6.31751674639063e-05
"TFDP1","POU6F1",0.0032653918223197,0.008,0.008,-0.127154279493442
"PRDM4","POU6F1",0.00306249145970178,0.006,0.006,-0.0662587578086546
"NR1D2","POU6F1",0.0029522585303783,0.008,0.008,0.0526235230152496
"SPIB","POU6F1",0.00291617412960799,0.006,0.006,-0.0256047390987201
"ZBTB7B","POU6F1",0.002892092097254,0.008,0.008,0.126132144186508
"EMX2","POU6F1",0.00285699066274259,0.002,0.002,0.0357495564945432
"TFAP4","POU6F1",0.00253032419618301,0.006,0.006,0.00708488845343952
"TCF7L2","POU6F1",0.00246310976142446,0.006,0.006,0.0651470377640271
"TCF3","POU6F1",0.00172862996096033,0.004,0.004,0.0552135419945582
"KLF16","POU6F1",0.00158046641586469,0.004,0.004,-0.118176090101371
"ETS1","POU6F1",0.000701928944317825,0.002,0.002,-0.120934704513663
"ZKSCAN5","POU6F1",0.000647481059872383,0.002,0.002,-0.00870478686189783
"ZNF354C","POU6F1",0,0,0,0.0260359151484797
"INSM1","POU6F1",0,0,0,-0.00850730865601176
"FLI1","POU6F1",0,0,0,0.0509119473347403
"MSC","POU6F1",0,0,0,-0.107123700403351
"MYF6","POU6F1",0,0,0,-0.00217519433625665
"TBX2","POU6F1",0,0,0,-0.0263341022525709
"ZIC1","POU6F1",0,0,0,-0.0406101969997333
"BCL6B","POU6F1",0,0,0,-0.00615972447971023
"EGR3","POU6F1",0,0,0,-0.0274698621469623
"EGR4","POU6F1",0,0,0,-2.63861045208629e-05
"LEF1","POU6F1",0,0,0,-0.0279093077720084
"MEIS2","POU6F1",0,0,0,0.0187665815615911
"POU3F1","POU6F1",0,0,0,-0.0470104537450622
"POU3F2","POU6F1",0,0,0,-0.0215994968775416
"POU4F1","POU6F1",0,0,0,-0.0459437646520521
"POU5F1B","POU6F1",0,0,0,0.0369423632208043
"TBX5","POU6F1",0,0,0,-0.036284915463425
"DLX6","POU6F1",0,0,0,-0.0264041031781545
"HOXA10","POU6F1",0,0,0,-0.0391924424457532
"MYB","POU6F1",0,0,0,-0.144755897069002
"POU5F1","POU6F1",0,0,0,0.0269566264047913
"ZEB1","POU6F1",0,0,0,-0.014673497318453
"ZNF282","POU6F1",0,0,0,-0.0907426951680915
"VDR","POU6F1",0,0,0,0.0418952062496111
"TCF7L1","POU6F1",0,0,0,-0.0331215055256677
"GLI3","POU6F1",0,0,0,-0.0189276854487783
"HOXA1","POU6F1",0,0,0,-0.054676118448327
"HOXB6","POU6F1",0,0,0,-0.0496453486905541
"IKZF1","POU6F1",0,0,0,-0.0795510590449384
"KLF15","POU6F1",0,0,0,-0.0104724108907347
"MAZ","POU6F1",0,0,0,-0.115054581342952
"NHLH2","POU6F1",0,0,0,0.00146361723103699
"NKX6-3","POU6F1",0,0,0,0.0275099758728548
"NR1D1","POU6F1",0,0,0,-0.0119701490173352
"NR1I3","POU6F1",0,0,0,0.0020155368337455
"NR6A1","POU6F1",0,0,0,-0.0585141495129802
"TBX6","POU6F1",0,0,0,-0.0222377467264546
"TFAP2E","POU6F1",0,0,0,-0.0073487158558731
"VEZF1","POU6F1",0,0,0,-0.0096592387447187
"ZNF460","POU6F1",0,0,0,-0.00945309235696536
"ZNF682","POU6F1",0,0,0,-0.00236023575586564
"ZNF75D","POU6F1",0,0,0,0.0529075044220942
"EMX1","POU6F1",0,0,0,-0.00439003099902719
"HOXA5","POU6F1",0,0,0,-0.0508694046139672
"HOXA9","POU6F1",0,0,0,-0.0136464742848496
"HOXD3","POU6F1",0,0,0,0.0268467649478335
"SP2","POU6F1",0,0,0,-0.0180272539146411
"BACH1","POU6F1",0,0,0,-0.0336632797895294
"ZNF341","POU6F1",0,0,0,-0.0706364048857939
"CTCFL","POU6F1",0,0,0,0.012960376641807
"E2F6","POU6F1",0,0,0,-0.00775319980618121
"EGR1","POU6F1",0,0,0,-0.0404984442434081
"EHF","POU6F1",0,0,0,-0.0278910832078956
"KLF4","POU6F1",0,0,0,-0.00822224656196741
"KLF9","POU6F1",0,0,0,-0.0277765846023813
"MAFK","POU6F1",0,0,0,-0.0426444737523039
"MXI1","POU6F1",0,0,0,-0.0278175176967423
"NFE2L1","POU6F1",0,0,0,-0.0266338298417776
"NR4A1","POU6F1",0,0,0,0.00856243180886568
"POU2F3","POU6F1",0,0,0,-0.0578065993501745
"TCF7","POU6F1",0,0,0,-0.0229079662392648
"TWIST1","POU6F1",0,0,0,-0.0185353234067653
"IRF2","PPARA",0.0982090385381277,0.09,0.09,0.0791516488972018
"KLF10","PPARA",0.0860056647453358,0.038,0.038,0.229532358477984
"NR4A1","PPARA",0.0845721843179979,0.088,0.088,0.095901241280916
"SMAD3","PPARA",0.0724201865843827,0.03,0.03,-0.0516153069311451
"NFYB","PPARA",0.0699033052714202,0.068,0.068,0.0977872651304523
"KLF13","PPARA",0.0498723485446176,0.046,0.046,0.177663460536745
"MYB","PPARA",0.0498443781752512,0.02,0.02,-0.222336718342215
"TCF4","PPARA",0.0483207470609063,0.054,0.054,0.122191554447637
"EGR3","PPARA",0.0450280396167706,0.046,0.046,0.128660579456599
"ZBTB7A","PPARA",0.0403109382323346,0.04,0.04,-0.100725509942854
"EGR1","PPARA",0.0399056224426407,0.026,0.026,-0.0145901854903298
"RREB1","PPARA",0.0375903670673821,0.042,0.042,0.118910504888657
"SMAD5","PPARA",0.0369752014892944,0.046,0.046,0.0942666941389239
"PRDM4","PPARA",0.0309748342578784,0.042,0.042,-0.107512163078433
"MEF2C","PPARA",0.0304764204307642,0.032,0.032,0.155144984657531
"RBPJ","PPARA",0.0226029740395,0.036,0.036,0.0411784453318226
"STAT3","PPARA",0.0218595709168081,0.036,0.036,0.0535867697400147
"ZNF740","PPARA",0.0159869573375031,0.022,0.022,0.100180070377555
"KLF11","PPARA",0.0158577843741569,0.028,0.028,-0.0838467131129713
"TFDP1","PPARA",0.0123512054760252,0.016,0.016,-0.172089305195749
"STAT1","PPARA",0.0113263763097557,0.006,0.006,0.209180910764093
"NR2C2","PPARA",0.0104633430691934,0.018,0.018,0.0466992724012153
"PPARD","PPARA",0.00912083329746666,0.016,0.016,-0.0900038427457523
"SOX4","PPARA",0.00686733252741493,0.004,0.004,-0.200760784431795
"MXI1","PPARA",0.00637219664589026,0.012,0.012,0.0374404168902081
"SP4","PPARA",0.00618639104081694,0.012,0.012,-0.0171068392705181
"TCFL5","PPARA",0.00557676107598534,0.01,0.01,-0.033394961551449
"NRF1","PPARA",0.00507881102562065,0.012,0.012,0.00744819866631533
"SP1","PPARA",0.00483104695221018,0.01,0.01,0.127168608560156
"PLAG1","PPARA",0.00402114765526225,0.01,0.01,0.050439943457977
"ZNF460","PPARA",0.00323972620321845,0.008,0.008,0.00744522430835031
"KLF3","PPARA",0.00293610729890516,0.004,0.004,-0.0780873273097322
"MAZ","PPARA",0.00290047979791823,0.006,0.006,-0.128580669155497
"THRB","PPARA",0.00279273823986654,0.006,0.006,-0.0687630979422436
"ZNF16","PPARA",0.00182590638480443,0.004,0.004,0.0115379840240306
"KLF6","PPARA",0.00180175389057326,0.002,0.002,-0.12641031597348
"NFYA","PPARA",0.00174597337622083,0.004,0.004,-0.0476150135811872
"ZSCAN29","PPARA",0.00162119093530482,0.004,0.004,0.0724465579483337
"KLF16","PPARA",0.000812595076778818,0.002,0.002,-0.0852035089646331
"ELF2","PPARA",0.000728230172097848,0.002,0.002,0.00373817461535797
"KLF9","PPARA",0.000683290105597769,0.002,0.002,-0.0635673983224548
"PPARG","PPARA",0,0,0,-0.130368986245639
"RORA","PPARA",0,0,0,-0.0521872114717043
"INSM1","PPARA",0,0,0,-0.000170605349575476
"NR4A2","PPARA",0,0,0,0.00364969864529677
"ELK4","PPARA",0,0,0,-0.0176425516631975
"ESR2","PPARA",0,0,0,0.0965293661728859
"KLF5","PPARA",0,0,0,-0.0976065867737663
"ELF4","PPARA",0,0,0,0.000139837481762774
"ELF5","PPARA",0,0,0,-0.0335347775647522
"GRHL1","PPARA",0,0,0,0.0115162567727349
"HINFP","PPARA",0,0,0,-0.0169100236014301
"MSC","PPARA",0,0,0,-0.116225619903102
"MYF6","PPARA",0,0,0,-0.0410894407784848
"SPDEF","PPARA",0,0,0,-0.0396065554370174
"ZBTB18","PPARA",0,0,0,0.0268121944976909
"EGR2","PPARA",0,0,0,-0.0172933207441247
"EGR4","PPARA",0,0,0,0.0984791957857072
"GLIS2","PPARA",0,0,0,-0.0137758209342999
"HIC2","PPARA",0,0,0,0.0314429964511132
"E2F7","PPARA",0,0,0,-0.109627317170564
"TBX19","PPARA",0,0,0,-0.0278769732924351
"TFAP2B","PPARA",0,0,0,0.0164461501331336
"TFAP2C","PPARA",0,0,0,0.00780337617690179
"RXRB","PPARA",0,0,0,0.0210585142889164
"NR2F2","PPARA",0,0,0,-0.0511281653220488
"ZEB1","PPARA",0,0,0,0.0245416130674172
"RORB","PPARA",0,0,0,-0.0298152674608495
"KLF15","PPARA",0,0,0,0.0186128143002782
"KLF2","PPARA",0,0,0,-0.0918753536448197
"NR1I2","PPARA",0,0,0,-0.0710328303716045
"NR1I3","PPARA",0,0,0,0.00779252544485739
"SOX12","PPARA",0,0,0,-0.0135439428885518
"THAP11","PPARA",0,0,0,-0.0437370062647894
"ZNF135","PPARA",0,0,0,0.0248664897232461
"ZNF317","PPARA",0,0,0,0.0121269349749484
"SP2","PPARA",0,0,0,-0.01804895575021
"SP3","PPARA",0,0,0,0.0386789617321459
"NFIB","PPARA",0,0,0,0.0203748399414523
"ZBTB12","PPARA",0,0,0,-0.00349667782846865
"ZBTB14","PPARA",0,0,0,-0.0684955132468825
"ZNF148","PPARA",0,0,0,0.011198872493372
"ZNF341","PPARA",0,0,0,-0.0538422385678015
"ATF4","PPARA",0,0,0,0.0100196568644905
"CTCFL","PPARA",0,0,0,-0.0106634876665296
"E2F6","PPARA",0,0,0,0.00753777124866119
"ESRRA","PPARA",0,0,0,-0.0214443163639783
"KLF4","PPARA",0,0,0,-0.00872015224947822
"MAFF","PPARA",0,0,0,-0.0362061799157632
"MAFG","PPARA",0,0,0,0.0171497260884737
"PBX2","PPARA",0,0,0,0.140121129431081
"SCRT1","PPARA",0,0,0,-0.0205456987572227
"SNAI2","PPARA",0,0,0,-0.00276975895856724
"SPIB","PPARA",0,0,0,-0.0260832774521808
"ZNF263","PPARA",0,0,0,-0.0225603563779828
"KLF6","PPARD",0.161613125576945,0.036,0.036,0.313241249501754
"KLF9","PPARD",0.111917339146418,0.044,0.044,0.322569876313054
"CREB3","PPARD",0.110016821736574,0.028,0.028,-0.20887723754329
"CEBPG","PPARD",0.0972621712599548,0.08,0.08,0.234361315608278
"XBP1","PPARD",0.0913384733594086,0.066,0.066,-0.267022972025629
"SP2","PPARD",0.072985140158111,0.052,0.052,0.1301393941522
"MEF2A","PPARD",0.0449198590852346,0.06,0.06,0.192759366875119
"ZNF263","PPARD",0.0385312185793285,0.06,0.06,-0.0258159487762471
"KLF11","PPARD",0.0317626473441478,0.04,0.04,0.311807469872569
"RBPJ","PPARD",0.0268332061718836,0.05,0.05,0.130169190267358
"YY1","PPARD",0.0229326803411347,0.048,0.048,0.114298924357226
"KLF10","PPARD",0.0226023088598193,0.046,0.046,-0.0906512915681864
"NR4A1","PPARD",0.0192389722924293,0.046,0.046,0.155431525389645
"IKZF1","PPARD",0.0159672742576898,0.028,0.028,0.0464761249314883
"ZNF75D","PPARD",0.0155749105295757,0.04,0.04,-0.0146902311837447
"MAZ","PPARD",0.0155598677015153,0.034,0.034,-0.056039371959614
"NFYC","PPARD",0.0134158719998809,0.026,0.026,-0.0996153134228362
"SP3","PPARD",0.0122596834632382,0.026,0.026,-0.00033174896517134
"ZNF148","PPARD",0.0112285474790029,0.016,0.016,0.200165701779366
"ZNF384","PPARD",0.00955412436123416,0.026,0.026,-0.0621118625405861
"ZBTB7A","PPARD",0.00891232470543584,0.026,0.026,0.132811047721678
"ZNF341","PPARD",0.00607864399328244,0.014,0.014,-0.00489209638355834
"IRF7","PPARD",0.00568359058833677,0.016,0.016,-0.178235521941618
"KLF3","PPARD",0.00523747670874353,0.016,0.016,0.260574750876684
"USF1","PPARD",0.00497915865714252,0.012,0.012,0.0630557367276539
"TFDP1","PPARD",0.00297231451933367,0.006,0.006,-0.128655440714014
"NR2C2","PPARD",0.00295666875130386,0.008,0.008,-0.0429275602033771
"CEBPB","PPARD",0.00284625043443119,0.006,0.006,-0.0281616625789223
"KLF4","PPARD",0.00206702901531718,0.006,0.006,0.127439084983253
"CTCF","PPARD",0.00193910515177363,0.006,0.006,-0.118279898563402
"CREM","PPARD",0.00175397677160617,0.004,0.004,0.0456229840078165
"ZNF140","PPARD",0.00142903124759204,0.004,0.004,0.0264386046193175
"KLF16","PPARD",0.00121886150863604,0.004,0.004,-0.00272807048328294
"RORA","PPARD",0.00117620215104147,0.004,0.004,0.0970887190456033
"VEZF1","PPARD",0.00109105426781907,0.004,0.004,-0.00851545291566442
"E2F6","PPARD",0.00104865163353404,0.002,0.002,-0.110364570399621
"MZF1","PPARD",0.000767381659253601,0.002,0.002,0.033975815010246
"KLF2","PPARD",0.000610581726367774,0.002,0.002,0.292223449583655
"IRF3","PPARD",0.000596115153051029,0.002,0.002,-0.0910145955346017
"GFI1","PPARD",0.000584347558480939,0.002,0.002,-0.102518126528038
"SPI1","PPARD",0.000536990093990645,0.002,0.002,0.0396051141726384
"ZNF354C","PPARD",0,0,0,0.0502223198406832
"REST","PPARD",0,0,0,0.020870388064011
"PLAG1","PPARD",0,0,0,0.010233990093614
"FOXH1","PPARD",0,0,0,-0.00203415291745274
"TCF7L2","PPARD",0,0,0,0.01386739784859
"IRF1","PPARD",0,0,0,0.00301340890996673
"THAP1","PPARD",0,0,0,-0.0454178898654494
"KLF5","PPARD",0,0,0,-0.0432848493339981
"POU6F1","PPARD",0,0,0,-0.0379956849689111
"HINFP","PPARD",0,0,0,-0.0760741236708502
"HSF1","PPARD",0,0,0,0.0267067777219531
"NHLH1","PPARD",0,0,0,-0.0808686636792673
"SP4","PPARD",0,0,0,-0.0206803884398202
"RHOXF1","PPARD",0,0,0,0.0177212435841946
"EGR2","PPARD",0,0,0,-0.0310616633941524
"EGR3","PPARD",0,0,0,-0.0116185410856337
"EGR4","PPARD",0,0,0,-0.00231581856950437
"GLIS2","PPARD",0,0,0,-0.00296771514347261
"GLIS3","PPARD",0,0,0,-0.0351411997744136
"TFAP2B","PPARD",0,0,0,-0.00767233925989372
"TFAP2C","PPARD",0,0,0,0.0117734492625199
"TP63","PPARD",0,0,0,-0.0399537795932347
"TP53","PPARD",0,0,0,0.0195216446769906
"EMX2","PPARD",0,0,0,-0.0379330139415744
"HOXB3","PPARD",0,0,0,-0.0133535354226102
"MYB","PPARD",0,0,0,-0.105618290319804
"NEUROD1","PPARD",0,0,0,-0.0466432316764209
"NFYA","PPARD",0,0,0,-0.0639680194212165
"SOX13","PPARD",0,0,0,-0.00909028036908594
"TCF7L1","PPARD",0,0,0,0.0457057019099349
"GLI3","PPARD",0,0,0,-0.0150610524881303
"HOXB4","PPARD",0,0,0,-0.0535991658345888
"KLF15","PPARD",0,0,0,-0.0624190369460109
"NKX6-3","PPARD",0,0,0,-0.0595775056104369
"NR1I2","PPARD",0,0,0,-0.035509268460823
"NR2C1","PPARD",0,0,0,0.0797137730682735
"NR6A1","PPARD",0,0,0,-0.0512161145073919
"PITX2","PPARD",0,0,0,-0.00256718873464021
"THRB","PPARD",0,0,0,-0.017403546339619
"ZNF135","PPARD",0,0,0,0.0337906287884618
"ZNF460","PPARD",0,0,0,0.11032584201226
"E2F4","PPARD",0,0,0,-0.00705750748974792
"PITX1","PPARD",0,0,0,-0.0764116970074659
"SP1","PPARD",0,0,0,-0.0696788094847857
"ZKSCAN5","PPARD",0,0,0,-0.111549992169361
"CEBPD","PPARD",0,0,0,-0.0495805485873158
"CTCFL","PPARD",0,0,0,0.0173406242639088
"EGR1","PPARD",0,0,0,0.0965150044713942
"HLF","PPARD",0,0,0,-0.00834173705546307
"MITF","PPARD",0,0,0,-0.0288704785340059
"MXI1","PPARD",0,0,0,0.169554443479944
"NFIL3","PPARD",0,0,0,-0.0585430372360238
"NFYB","PPARD",0,0,0,-0.152306390299759
"POU2F3","PPARD",0,0,0,-0.0356752037394236
"TWIST1","PPARD",0,0,0,-0.014830815911206
"ONECUT2","PPARG",0.220234210511928,0.121691066391415,0.121691066391415,0.410792081171269
"ETV5","PPARG",0.0976952943330383,0.0457349071024473,0.0457349071024473,0.296336676291513
"HOXA10","PPARG",0.0935706101119671,0.0391866408223942,0.0391866408223942,0.103309914839553
"HES5","PPARG",0.0613409378954696,0.0414837343923182,0.0414837343923182,0.239488985488016
"ZBTB32","PPARG",0.0564655123925592,0.0283872018322118,0.0283872018322118,0.335857561261726
"KLF6","PPARG",0.0509371436339932,0.0718016399556655,0.0718016399556655,0.0787578360415907
"IRF1","PPARG",0.0447917431112605,0.0762960219781374,0.0762960219781374,-0.249469925851546
"ZNF354C","PPARG",0.043675025517093,0.023942722368428,0.023942722368428,0.0408284121625942
"KLF3","PPARG",0.0375887034541069,0.0698475608154603,0.0698475608154603,-0.1348929001076
"RUNX3","PPARG",0.0319346330544379,0.069821033665842,0.069821033665842,0.193725171973269
"KLF5","PPARG",0.0294208650111397,0.0261166354119062,0.0261166354119062,0.173614173193343
"HES1","PPARG",0.0288179462729444,0.037182659123501,0.037182659123501,0.0181699213610883
