"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.89831718626452e-295,0.476615335449194,0.434,0.068,1.58750973407505e-290,"0","FOXN2"
1.08191323859419e-294,0.404026385344541,0.688,0.18,2.4898069359768e-290,"0","C8orf59"
1.15381289406836e-294,0.762570272022532,0.953,0.466,2.65526961311951e-290,"0","PTPRC"
1.73352747876226e-294,1.03862809043564,0.391,0.051,3.98936678687559e-290,"0","COX11"
2.02844018035365e-294,0.485620849721372,0.856,0.288,4.66804938704785e-290,"0","HNRNPH3"
2.22169846814377e-294,0.653544679022563,0.504,0.098,5.11279468473926e-290,"0","FAF1"
2.42236108358254e-294,0.93848929593081,0.974,0.617,5.5745795616485e-290,"0","COX6C"
2.65148021012016e-294,1.06361298389078,0.397,0.054,6.10185140754952e-290,"0","FOXP4"
2.73178807838919e-294,0.384541220970337,0.577,0.129,6.28666390479705e-290,"0","NCLN"
2.75376925629213e-294,1.19993361006213,0.383,0.049,6.33724918950508e-290,"0","SLC25A40"
2.86191238801982e-294,1.98058540454528,0.339,0.034,6.58611897855001e-290,"0","DHCR7"
3.29796402285058e-294,0.506015397749353,0.52,0.104,7.58960460578605e-290,"0","GOLT1B"
3.75099230256548e-294,1.17260058176088,0.383,0.049,8.63215858589393e-290,"0","ENPP4"
3.75658089410126e-294,0.524252829343176,0.507,0.098,8.64501961159522e-290,"0","C21orf33"
4.86066762009607e-294,1.21231432636606,0.357,0.039,1.11858543941271e-289,"0","SNX12"
4.98908898456317e-294,0.28999707228738,0.825,0.249,1.14813904801752e-289,"0","RPL14P1"
1.20081373396507e-293,0.755711025151087,0.414,0.06,2.76343264597381e-289,"0","ORC2"
2.25316617028059e-293,2.04412178933709,0.342,0.036,5.18521130766672e-289,"0","DEPDC1"
2.41495974617729e-293,0.43453036764906,0.652,0.165,5.5575468638778e-289,"0","APMAP"
2.67618922946438e-293,0.823763393336307,0.398,0.053,6.15871427376639e-289,"0","SDHAF2"
2.84418623083507e-293,0.569293913701872,0.692,0.19,6.54532577302074e-289,"0","DANCR"
3.32482136423536e-293,1.14950013234022,0.397,0.055,7.65141140551483e-289,"0","LIMA1"
4.20682027917791e-293,0.499883567143053,0.983,0.482,9.68115550847212e-289,"0","LAPTM5"
4.39765962588644e-293,0.693399773535763,0.501,0.097,1.01203340970525e-288,"0","ASF1A"
5.56019321061287e-293,0.740686389188925,0.923,0.4,1.27956726355834e-288,"0","MBNL1"
9.64533563134217e-293,1.35093514352838,0.374,0.046,2.21968108884077e-288,"0","AGK"
1.46512948439165e-292,0.378927848174702,0.565,0.124,3.37170248243049e-288,"0","NFYC"
1.83290634977673e-292,0.346863768778396,0.543,0.113,4.21806738274118e-288,"0","RAB18"
1.95156825238972e-292,0.504204146356592,0.517,0.103,4.49114401922447e-288,"0","COMMD4"
2.92218183057295e-292,0.841463675978734,0.399,0.055,6.72481704669752e-288,"0","VGLL4"
6.95278231606984e-292,0.375458744799091,0.611,0.146,1.60004379439715e-287,"0","FLI1"
7.10004189346776e-292,0.623807860562744,0.469,0.083,1.63393264094374e-287,"0","CFDP1"
7.85733657861595e-292,0.7504164721553,0.96,0.446,1.80820886683689e-287,"0","FUS"
9.36942051466646e-292,1.71538634399403,0.324,0.029,2.15618474304019e-287,"0","FAM200B"
1.15968743482598e-291,0.608903578937659,0.866,0.295,2.66878869376502e-287,"0","COX7B"
1.45580975452446e-291,1.00337786835242,0.349,0.037,3.35025498808714e-287,"0","RNF8"
1.47419196119269e-291,0.320948489318747,0.515,0.103,3.39255796029273e-287,"0","ARHGAP1"
2.15928030277406e-291,0.36882235008557,0.545,0.116,4.96915176077395e-287,"0","GSK3B"
2.30624152426589e-291,2.02164240658961,0.277,0.014,5.30735361979308e-287,"0","TUBB2A"
3.30566325957443e-291,0.296459715824397,0.475,0.085,7.60732285925863e-287,"0","GUCD1"
4.30136724613303e-291,1.33586575726164,0.333,0.031,9.89873644352595e-287,"0","HNRNPCP2"
5.45757862862047e-291,0.42053131156482,0.481,0.087,1.25595256980443e-286,"0","SASH3"
7.20923154127302e-291,1.69796719707416,0.679,0.23,1.65906045459316e-286,"0","S100A4"
7.59793090305374e-291,0.557968897570988,0.441,0.072,1.74851183871976e-286,"0","NVL"
7.78029839662705e-291,0.831796277805795,0.406,0.058,1.79048007001578e-286,"0","FECH"
8.31456410054206e-291,0.304060511810196,0.528,0.108,1.91343063645774e-286,"0","TERF1"
1.10836397739505e-290,0.280934836991225,0.675,0.175,2.55067802117923e-286,"0","CNOT2"
2.40105042262646e-290,1.13756409827453,0.352,0.038,5.52553733759028e-286,"0","RRP8"
3.18769240673122e-290,0.87172633114168,0.406,0.058,7.33583653561056e-286,"0","SMIM13"
3.31336823283944e-290,0.469474088842614,0.451,0.076,7.6250543142334e-286,"0","PAWR"
3.35172352252028e-290,0.978843496188095,0.387,0.052,7.71332134237592e-286,"0","RAB11FIP1"
3.54860085057262e-290,0.76170611779264,0.43,0.068,8.16639513742276e-286,"0","PIN1"
3.65824911844374e-290,0.390046948357178,0.502,0.097,8.41872869627458e-286,"0","NARG2"
6.11402637578861e-290,0.704630257643335,0.435,0.07,1.40702088986023e-285,"0","ANKRD40"
1.18981818035093e-289,0.784224420782211,0.561,0.13,2.73812857844159e-285,"0","RNU1-59P"
1.47579453587516e-289,0.558596207053761,0.507,0.1,3.3962459654095e-285,"0","UFSP2"
1.8487766977881e-289,0.346286932708777,0.879,0.303,4.25458981461976e-285,"0","CDC42SE1"
3.51799888156689e-289,1.08897900344233,0.386,0.051,8.09597082614989e-285,"0","SFXN4"
3.86878543967904e-289,0.702746181027096,0.446,0.074,8.90323593233336e-285,"0","SNAPIN"
5.32606190838705e-289,0.302407858542837,0.551,0.118,1.22568662697711e-284,"0","CUL1"
6.319409680677e-289,0.757857691345508,0.44,0.072,1.4542857498142e-284,"0","MRPL24"
9.30633925632362e-289,0.480906255417481,0.417,0.063,2.14166785305776e-284,"0","COX19"
1.01165574793583e-288,1.07583426215737,0.362,0.043,2.32812337272473e-284,"0","METTL8"
1.19414211286409e-288,0.879194515725427,0.404,0.058,2.74807924433414e-284,"0","EIF2S2P4"
1.1981745845096e-288,0.470976166642428,0.578,0.132,2.75735917133195e-284,"0","MFSD1"
1.3270786473945e-288,0.76929955579447,0.995,0.689,3.05400609124896e-284,"0","RPLP0"
1.3488073748391e-288,0.976814301833748,0.356,0.04,3.10401041171722e-284,"0","TMEM68"
1.56112782491202e-288,1.9188654869382,0.261,0.01,3.59262346347004e-284,"0","CD96"
1.88943502398651e-288,0.393298082479655,0.869,0.299,4.34815682070016e-284,"0","CCDC59"
2.69200174995624e-288,0.315136294375731,0.658,0.17,6.1951036271743e-284,"0","TBC1D10B"
2.78163431632993e-288,0.936888348136748,0.366,0.044,6.40137505217008e-284,"0","TBP"
9.7653075684574e-288,0.476924895416973,0.527,0.109,2.2472902307291e-283,"0","MAP2K1"
1.1254192147727e-287,2.11349410233034,0.287,0.018,2.58992723895641e-283,"0","ANKLE1"
1.14865227792428e-287,1.13923824448158,0.369,0.046,2.64339348718715e-283,"0","WRAP53"
2.47937230189337e-287,1.70692423859848,0.325,0.03,5.70577947834722e-283,"0","CDC7"
2.55524841420705e-287,2.53966733286054,0.285,0.017,5.88039317561469e-283,"0","CHAF1B"
3.83189951329346e-287,0.28958149942079,0.677,0.18,8.81835034994224e-283,"0","EIF1B"
4.12060757019631e-287,0.92616590330568,0.384,0.051,9.48275420129278e-283,"0","THOC5"
4.13423134938729e-287,0.716645037266718,0.408,0.06,9.51410660434496e-283,"0","TBPL1"
9.4451918983082e-287,1.13216742891141,0.376,0.048,2.17362201155767e-282,"0","APOPT1"
1.2870477319059e-286,1.50742582453932,0.342,0.036,2.96188294543505e-282,"0","TRMU"
1.45721818041497e-286,0.79564693781595,0.403,0.058,3.35349619858897e-282,"0","CCZ1"
2.49283016780602e-286,0.537107460004454,0.898,0.328,5.73675006517199e-282,"0","EIF4G1"
2.70740404396042e-286,0.425263182573461,0.461,0.082,6.2305489263661e-282,"0","RPP14"
3.91299860425747e-286,1.15577263391709,0.368,0.046,9.00498368797771e-282,"0","DDX49"
5.02057882164571e-286,1.08020846301665,0.362,0.044,1.15538580422533e-281,"0","C12orf29"
7.74870332770783e-286,0.581451789012637,0.456,0.08,1.7832090968054e-281,"0","CTC-228N24.3"
1.03307090903016e-285,0.409906499669678,0.538,0.115,2.3774060829511e-281,"0","TANK"
1.067129212942e-285,0.481200457330965,0.898,0.322,2.45578445774341e-281,"0","CWC15"
1.13060821169627e-285,0.634518283780969,0.415,0.063,2.60186867757663e-281,"0","MIOS"
2.05416062485183e-285,0.415169108813344,0.574,0.131,4.72723984597152e-281,"0","TOX4"
2.34959084751002e-285,1.29820299296178,0.359,0.043,5.4071134173748e-281,"0","LYPLAL1"
2.8248494906589e-285,0.406642958393431,0.804,0.257,6.50082613285332e-281,"0","DNAJC7"
4.59395381052853e-285,0.503293588359775,0.871,0.306,1.05720659041693e-280,"0","TMEM50A"
6.88560555054883e-285,1.63297430900032,0.325,0.031,1.5845844053478e-280,"0","ACACA"
7.51303945765338e-285,1.60889637133092,0.305,0.024,1.72897577038977e-280,"0","CENPL"
8.19257970511124e-285,0.960028865122023,0.382,0.051,1.88535836753725e-280,"0","DUSP23"
1.02223418046336e-284,0.289616109709853,0.584,0.135,2.35246751950033e-280,"0","AC107983.4"
1.1329818717884e-284,0.6194920564403,0.392,0.054,2.60733118154664e-280,"0","NUDT16L1"
1.36649224192696e-284,0.810281741537935,0.461,0.083,3.14470859634651e-280,"0","NSMCE2"
1.41794762484677e-284,0.340739399396967,0.887,0.313,3.26312286905988e-280,"0","ILF3"
1.96699612597455e-284,0.250866567482982,0.516,0.104,4.52664818470524e-280,"0","CPSF7"
2.12844911048307e-284,0.253499348607744,0.586,0.135,4.89819993795469e-280,"0","RNPEP"
2.59368731725434e-284,0.454810415173624,0.511,0.103,5.96885262319742e-280,"0","SLAIN2"
3.45139834603492e-284,0.84464699597418,0.439,0.073,7.94270301373016e-280,"0","RPL27AP"
4.11150231848506e-284,0.755315765294229,0.465,0.083,9.46180028552967e-280,"0","RP11-169K16.7"
4.46150529615056e-284,2.43082743392738,0.295,0.021,1.02672621380313e-279,"0","C11orf82"
4.80934597590907e-284,1.29369839475545,0.358,0.042,1.10677478943596e-279,"0","HNRNPA1P48"
6.20190222670914e-284,0.389133899372841,0.465,0.083,1.42724375943257e-279,"0","FHOD1"
6.28251876431443e-284,0.332068863287696,0.8,0.256,1.44579604323168e-279,"0","TAOK3"
6.46038986964005e-284,1.0127879640988,0.372,0.048,1.48672952070027e-279,"0","RNF26"
6.54066160894699e-284,0.315477959270969,0.447,0.076,1.50520245606697e-279,"0","BCL10"
7.42970334695438e-284,0.391992276024936,0.59,0.138,1.70979763123461e-279,"0","FTSJ1"
7.54610765227097e-284,1.48730462374518,0.326,0.031,1.73658575401712e-279,"0","OXNAD1"
7.6945510365434e-284,0.361174741846813,0.878,0.301,1.77074703003973e-279,"0","ZNF207"
1.27561248494775e-283,0.938634248433257,0.445,0.078,2.93556701161027e-279,"0","ETHE1"
1.35048618388108e-283,0.891636331573364,0.409,0.062,3.10787385496553e-279,"0","C4orf27"
1.41868238659856e-283,0.648163198358107,0.417,0.064,3.26481377627927e-279,"0","MYBBP1A"
1.4517141103897e-283,1.4518615098248,0.338,0.036,3.34082968223983e-279,"0","COX10"
1.98455413876583e-283,0.276863085940567,0.579,0.131,4.5670544395418e-279,"0","SLC35A4"
2.01419894945341e-283,1.28784779406259,0.365,0.046,4.63527604237713e-279,"0","STIL"
2.25049202018127e-283,0.96864179701644,0.458,0.084,5.17905728604316e-279,"0","RPL27AP5"
2.54138359896238e-283,1.71416486637942,0.303,0.024,5.84848607629212e-279,"0","MIPEP"
2.65925745735421e-283,0.56909134177925,0.443,0.075,6.11974918660925e-279,"0","NUPL2"
4.93057547977742e-283,0.921491932759355,0.37,0.048,1.13467333516118e-278,"0","SLC35B4"
9.29687321565896e-283,0.259632112410995,0.495,0.096,2.1394894331196e-278,"0","ATF2"
9.62250142038068e-283,0.422835878591614,0.926,0.346,2.21442625187221e-278,"0","RP11-408P14.1"
9.67719042297777e-283,0.499317578421306,0.444,0.075,2.22701183203987e-278,"0","NUP98"
1.19137361277353e-282,0.265874429487672,0.682,0.181,2.74170809507571e-278,"0","HSBP1"
2.44159614212009e-282,1.14956694038309,0.381,0.053,5.61884520186095e-278,"0","PGM1"
4.34709396993036e-282,0.571684019099288,0.908,0.343,1.00039673530007e-277,"0","ARID3A"
4.49092349026628e-282,0.404224152318773,0.446,0.077,1.03349622281498e-277,"0","PEX26"
5.27379251388711e-282,0.704079889625084,0.439,0.074,1.21365787122084e-277,"0","BROX"
5.90485931609542e-282,1.73044712722256,0.319,0.03,1.35888527441304e-277,"0","WDYHV1"
6.87006463466622e-282,0.574711780370222,0.51,0.104,1.58100797437574e-277,"0","REEP3"
8.26993770405818e-282,1.3426923410455,0.749,0.292,1.90316076383491e-277,"0","AQP3"
1.16695245892062e-281,0.955670722665332,0.376,0.05,2.68550769371401e-277,"0","INTS7"
1.26632604576057e-281,0.380363221152437,0.722,0.205,2.91419612910879e-277,"0","NDUFS8"
1.49565565096378e-281,0.860395772635508,0.991,0.638,3.44195234956296e-277,"0","SH3BGRL3"
1.89664534384915e-281,0.327933082068193,0.526,0.111,4.36474992980004e-277,"0","TRIM14"
2.15366029094545e-281,0.555746256295592,0.466,0.085,4.95621842755276e-277,"0","RPUSD3"
2.19788312168581e-281,0.266342758060687,0.712,0.198,5.05798842793556e-277,"0","TMEM230"
2.22477281907813e-281,1.01012652786847,0.36,0.044,5.1198696885445e-277,"0","NDRG3"
2.24600421750825e-281,0.362729902281221,0.755,0.232,5.16872950575173e-277,"0","MDM2"
2.27766794452642e-281,0.438910081944578,0.87,0.297,5.24159724073865e-277,"0","CTDNEP1"
2.33489269484498e-281,0.801261147540868,0.391,0.056,5.37328855864676e-277,"0","CSNK1G1"
3.17928747048763e-281,0.759652711675791,0.397,0.058,7.31649425583318e-277,"0","PMS1"
3.41295032683112e-281,0.346015763675178,0.692,0.19,7.85422258713645e-277,"0","CTR9"
5.54531755692964e-281,0.733211471555479,0.48,0.093,1.27614392937622e-276,"0","ARHGEF6"
7.75446475244659e-281,0.43125364074673,0.947,0.395,1.78453497348053e-276,"0","RP11-425L10.1"
7.91549636147523e-281,0.79382341392496,0.379,0.051,1.8215931776663e-276,"0","NOL6"
1.01242574269528e-280,0.853947634345141,0.647,0.178,2.32989536166464e-276,"0","AC104699.1"
1.1344593608477e-280,0.46656493330891,0.666,0.178,2.61073132711882e-276,"0","GGH"
1.14735762739789e-280,0.32038978801089,0.568,0.129,2.64041410793076e-276,"0","AIP"
1.25531305427434e-280,0.444860798006682,0.571,0.135,2.88885193180153e-276,"0","BNIP3L"
1.33277318860542e-280,0.324159769122133,0.569,0.13,3.06711093893766e-276,"0","DEGS1"
5.78531393566957e-280,0.75154163092823,0.393,0.057,1.33137429601564e-275,"0","MTFMT"
9.2100929374312e-280,0.705193295661746,0.918,0.354,2.11951868769104e-275,"0","NDUFB2"
1.09006305484986e-279,0.958616946492178,0.515,0.113,2.50856210812599e-275,"0","PSAT1"
1.53935985380104e-279,0.264233468106669,0.679,0.181,3.54252883155234e-275,"0","TSG101"
2.23389328948553e-279,0.6408633727534,0.461,0.085,5.14085862709305e-275,"0","PLIN2"
3.01581063249648e-279,0.494766187301719,0.424,0.068,6.94028500856414e-275,"0","IVD"
4.42671354715136e-279,1.04455443826358,0.369,0.048,1.01871958860594e-274,"0","TADA2A"
4.47400414004274e-279,0.637273924001619,0.393,0.057,1.02960257274804e-274,"0","ADPRHL2"
4.61483528753358e-279,0.390227042825398,0.844,0.283,1.0620120447201e-274,"0","WSB1"
5.30197815005057e-279,1.21081973762204,0.395,0.059,1.22014423167114e-274,"0","CASP6"
1.14854311842592e-278,0.919025175002314,0.409,0.064,2.64314227843357e-274,"0","WDR41"
1.64642288258209e-278,0.309537909654959,0.574,0.135,3.78891297968616e-274,"0","DAPP1"
1.84891675635649e-278,0.660305349615047,0.953,0.425,4.25491213140318e-274,"0","RAD23A"
2.3765003721748e-278,0.719136818473079,0.375,0.05,5.46904030648586e-274,"0","TNIP2"
3.77079778637637e-278,0.47225311115846,0.879,0.308,8.67773694578794e-274,"0","PSMF1"
4.15917790691673e-278,1.22336230568333,0.348,0.04,9.57151611718748e-274,"0","C1orf123"
1.71551712295248e-277,0.529138045234233,0.516,0.11,3.94791955505054e-273,"0","BAK1"
2.22601891096166e-277,2.16094063592309,0.301,0.025,5.12273731979608e-273,"0","MYO1E"
2.52445312093241e-277,1.71965829996349,0.313,0.029,5.80952396720176e-273,"0","KIF18A"
2.73088525310234e-277,0.343421616297571,0.777,0.245,6.2845862329644e-273,"0","LAMP1"
2.80729262902274e-277,0.358587318832707,0.592,0.142,6.46042252717004e-273,"0","GRINA"
2.8814505480666e-277,0.331087459834856,0.489,0.096,6.63108214626566e-273,"0","CHMP7"
3.68595992806943e-277,0.338983632554809,0.592,0.142,8.48249958246617e-273,"0","PPP1R11"
4.03217782100953e-277,0.756300754132013,0.937,0.419,9.27925081948924e-273,"0","GNL3"
4.45090694720446e-277,0.510389492548323,0.985,0.57,1.02428721576016e-272,"0","HLA-DPA1"
4.78688261145447e-277,0.425427281427908,0.505,0.105,1.10160529537402e-272,"0","DCAF6"
5.55269149979706e-277,0.29503674916368,0.876,0.304,1.2778408948483e-272,"0","YY1"
5.77790697149579e-277,0.327460058110441,0.685,0.187,1.32966973135033e-272,"0","RNASEH2C"
6.76423048189672e-277,1.13982935531746,0.478,0.099,1.55665236079889e-272,"0","RP11-226L15.1"
7.72318654445715e-277,0.471606381016896,0.823,0.277,1.77733691947592e-272,"0","IRF2"
9.80932903412229e-277,0.454834126453161,0.478,0.092,2.25742089062256e-272,"0","PHF6"
1.13671760084307e-276,1.18430316763307,0.345,0.04,2.61592821482015e-272,"0","POP1"
1.34249777133549e-276,1.10022356854205,0.297,0.023,3.08949012117436e-272,"0","ACSL1"
1.41857900123026e-276,0.323422093277073,0.553,0.124,3.26457585553119e-272,"0","SH3GL1"
1.78569390132375e-276,0.283332151409819,0.641,0.166,4.10941737511634e-272,"0","SNX17"
2.03785917076272e-276,0.68633335192042,0.953,0.418,4.68972530967625e-272,"0","ARPC5L"
2.67087041726692e-276,0.781350526937104,0.406,0.063,6.14647409125637e-272,"0","CAAP1"
2.84709668556931e-276,0.493638896830513,0.472,0.089,6.55202360250065e-272,"0","STX8"
2.93508617677829e-276,0.879945097191882,0.375,0.052,6.75451381861987e-272,"0","MFSD6"
3.27391137231623e-276,0.29402989322327,0.447,0.079,7.53425224111135e-272,"0","NRROS"
3.52809617060567e-276,0.320354357211701,0.461,0.084,8.11920771741483e-272,"0","RP11-480N24.3"
3.52914870990376e-276,1.54056578762647,0.321,0.032,8.12162992610153e-272,"0","ARL13B"
5.27034024258392e-276,1.22509411867843,0.354,0.044,1.21286340002584e-271,"0","ZBTB32"
2.87610647638376e-275,0.729389869058005,0.353,0.043,6.61878383410196e-271,"0","TRNT1"
2.9224721335016e-275,0.411996509089522,0.567,0.131,6.72548512082723e-271,"0","SPTSSA"
3.53137607803399e-275,0.769667207881664,0.389,0.057,8.12675576837961e-271,"0","UHRF1BP1L"
3.73870937203643e-275,0.371948187427442,0.558,0.127,8.60389187786743e-271,"0","RRAGA"
4.0941895204116e-275,0.908379693981484,0.385,0.055,9.42195834332322e-271,"0","SNAPC3"
4.22668646337044e-275,0.61234564308397,0.404,0.062,9.72687355815439e-271,"0","ECD"
4.3598513720659e-275,0.96891183740149,0.393,0.059,1.00333259625353e-270,"0","RHNO1"
4.58384487757013e-275,0.484851511683536,0.822,0.269,1.05488022167521e-270,"0","TMEM256"
5.06035635079327e-275,0.310403551016917,0.493,0.099,1.16453980700805e-270,"0","ZNF330"
5.1538247713204e-275,0.801576747300911,0.399,0.061,1.18604969462396e-270,"0","IFNGR1"
8.28434145758011e-275,0.29662178059378,0.713,0.203,1.90647549963291e-270,"0","EPS15"
8.35631214598684e-275,0.336933758569212,0.526,0.113,1.92303811415595e-270,"0","CRLS1"
8.58913375649481e-275,0.878342383918795,0.394,0.059,1.97661735138215e-270,"0","HDDC2"
9.40153420513503e-275,0.401976848436262,0.455,0.083,2.16357506662773e-270,"0","RSPRY1"
1.02987894653252e-274,0.271299178361536,0.72,0.205,2.3700604196553e-270,"0","APOA1BP"
1.22711754072012e-274,0.304319673906145,0.42,0.069,2.8239655964592e-270,"0","TNFRSF10A"
1.49963106518494e-274,1.03588063491504,0.376,0.053,3.45110097031011e-270,"0","C9orf41"
2.08250672971658e-274,1.11323148945015,0.324,0.033,4.79247273709676e-270,"0","LANCL2"
2.71353446570366e-274,1.14626111109844,0.34,0.039,6.24465686592384e-270,"0","TRIP6"
3.1892576057148e-274,0.556783169720858,0.482,0.096,7.33943852803148e-270,"0","KIF1C"
3.56497589699658e-274,0.457713010269771,0.463,0.087,8.20407903175823e-270,"0","PEX14"
4.90565135186854e-274,0.863784810243204,0.422,0.07,1.12893754560551e-269,"0","SLC25A4"
5.83121059184232e-274,2.15955132866434,0.273,0.016,1.34193649350067e-269,"0","HSP90AB3P"
6.44069567782622e-274,0.496351961008533,0.495,0.1,1.48219729633815e-269,"0","VEZT"
6.63540610820508e-274,0.313583021356225,0.688,0.187,1.52700600768123e-269,"0","RPL39P3"
7.73789615018637e-274,0.81175343258733,0.397,0.06,1.78072204104239e-269,"0","TRNAU1AP"
8.73536520899402e-274,0.610839089252641,0.397,0.059,2.01026959554579e-269,"0","IFRD1"
1.04706220112808e-273,0.876614083442705,0.378,0.053,2.40960424345604e-269,"0","ASH2L"
1.30398771514758e-273,2.03930782088741,0.264,0.014,3.00086692886912e-269,"0","CD80"
1.35136436383231e-273,1.03015803917171,0.33,0.035,3.10989481048729e-269,"0","POLR1B"
1.4162789540034e-273,0.352753966337298,0.75,0.224,3.25928275684802e-269,"0","RB1"
1.58734370631215e-273,0.867273671851869,0.339,0.038,3.65295407133615e-269,"0","HSF1"
1.74787995599745e-273,1.59031131521457,0.304,0.026,4.02239614273692e-269,"0","FKBP1C"
2.60471376019976e-273,0.287530571658195,0.799,0.246,5.9942277763477e-269,"0","UFC1"
2.95603901128665e-273,0.353582318869722,0.881,0.314,6.80273257667396e-269,"0","DDX3X"
3.2814250903986e-273,0.662441382310583,0.416,0.068,7.5515435605343e-269,"0","TTC9C"
4.57452369625377e-273,0.46409990194691,0.42,0.069,1.05273513821888e-268,"0","DDX56"
5.87561825939031e-273,0.878168839189009,0.481,0.097,1.35215603003349e-268,"0","GPT2"
6.13833459778889e-273,0.433161686833403,0.904,0.33,1.41261494098916e-268,"0","PSMB8"
7.01768460022493e-273,0.479774220569438,0.917,0.346,1.61497975704976e-268,"0","ATP5EP2"
9.15734174216352e-273,0.793469989781975,0.371,0.05,2.10737905512409e-268,"0","SOCS1"
1.22796789510871e-272,0.264018104953988,0.572,0.133,2.82592251701367e-268,"0","PDCD6IP"
1.25716750151123e-272,0.976232485054938,0.355,0.044,2.89311957122778e-268,"0","PDCD2L"
1.42023406395601e-272,0.278163036830518,0.44,0.077,3.26838465138198e-268,"0","NGDN"
2.39707317991293e-272,0.289010772690808,0.515,0.109,5.51638450893363e-268,"0","ADNP"
4.94408016032475e-272,2.8288843319047,0.267,0.015,1.13778116729553e-267,"0","RAD54L"
1.02573049572489e-271,1.003054244733,0.339,0.039,2.36051358981168e-267,"0","SYTL3"
1.14344087374851e-271,0.278573318939893,0.472,0.091,2.63140048275746e-267,"0","DDX19B"
1.17778876040725e-271,0.304045428456526,0.762,0.235,2.71044527432521e-267,"0","AAMP"
1.55083179865085e-271,0.414713140871698,0.48,0.096,3.56892921823519e-267,"0","NAPG"
1.95036219369223e-271,0.317760911116916,0.814,0.262,4.48836851634394e-267,"0","RNF10"
2.10090540210143e-271,0.547973113936387,0.443,0.079,4.83481360185603e-267,"0","ASNA1"
2.86551803420396e-271,0.814753647779109,0.855,0.341,6.59441665211357e-267,"0","SLC7A5"
4.50542285917322e-271,1.02184496047651,0.369,0.05,1.03683296258153e-266,"0","XPR1"
4.56482295052755e-271,0.344520864071318,0.833,0.285,1.05050270560491e-266,"0","NARS"
6.00947193598779e-271,0.255723321758325,0.478,0.092,1.38295977662887e-266,"0","RPS20P2"
6.19364247076581e-271,0.297922457852584,0.806,0.258,1.42534294179734e-266,"0","PTPN2"
1.62363930886518e-270,0.536299307061162,0.507,0.108,3.73648114149143e-266,"0","TSPO"
1.93898557255557e-270,0.772273667236878,0.938,0.412,4.46218749812213e-266,"0","NDUFB8"
1.99103515980217e-270,0.419435876038541,0.776,0.244,4.58196921325273e-266,"0","SFT2D1"
2.12373478338874e-270,0.573069485144518,0.389,0.058,4.88735085701251e-266,"0","NUBP1"
3.10145658136218e-270,1.4141701314069,0.334,0.038,7.1373820306888e-266,"0","C1orf109"
3.50533080360361e-270,0.575721290038304,0.452,0.085,8.066817778333e-266,"0","MRPS26"
3.59708217319463e-270,0.795222949806718,0.364,0.049,8.2779652051728e-266,"0","VWA9"
7.15844350128435e-270,0.415502737017452,0.465,0.089,1.64737260295057e-265,"0","MTMR4"
9.69222634527017e-270,0.345026000260044,0.5,0.103,2.23047204883702e-265,"0","EHD4"
1.21380019138993e-269,0.47793759710364,0.51,0.109,2.79331838044564e-265,"0","SNX20"
1.34307145643856e-269,0.789636108912582,0.4,0.062,3.09081034270206e-265,"0","PTPLB"
1.84894599115351e-269,0.753517862879641,0.405,0.065,4.25497940944158e-265,"0","CEP78"
2.13035220137158e-269,0.350282859393428,0.439,0.078,4.90257952101641e-265,"0","CRKL"
2.21535390490038e-269,0.514822596918262,0.405,0.065,5.09819394134724e-265,"0","KIN"
2.2628793612096e-269,0.386580799275095,0.46,0.087,5.20756427395166e-265,"0","OGFRL1"
2.31114159729054e-269,0.829548764462167,0.373,0.053,5.31863015784472e-265,"0","ZFAT"
3.29162510863997e-269,0.317621559864365,0.563,0.132,7.57501686251317e-265,"0","RABL6"
3.41439266861255e-269,0.294523458856702,0.578,0.138,7.85754184827806e-265,"0","HTATSF1"
4.40073397631096e-269,0.80452087509312,0.41,0.067,1.01274090996844e-264,"0","ARFRP1"
5.31813105955602e-269,0.710397796329759,0.38,0.055,1.22386150073563e-264,"0","ZNRD1"
6.46127394420214e-269,0.609299377366365,0.951,0.396,1.48693297277924e-264,"0","TLN1"
6.95289586498018e-269,0.518289921257179,0.933,0.383,1.60006992540789e-264,"0","U2SURP"
1.4812268972508e-268,0.293593729171512,0.57,0.136,3.40874745864326e-264,"0","SHKBP1"
1.49211677465032e-268,0.263458454979795,0.737,0.215,3.43380833350278e-264,"0","LAMTOR4"
2.79526341671072e-268,0.475344900653781,0.429,0.075,6.43273970087638e-264,"0","MOB4"
4.27150262223196e-268,0.574627476947956,0.993,0.675,9.83000898454241e-264,"0","HLA-DRB1"
4.38544690151165e-268,0.310595616829318,0.437,0.077,1.00922289544488e-263,"0","RPL26P37"
5.32205381805662e-268,0.317132197923313,0.496,0.104,1.22476424514937e-263,"0","ZNF787"
5.92611280871902e-268,1.08598212495237,0.359,0.048,1.36377634067051e-263,"0","KLF16"
6.5411333675241e-268,0.647852135979733,0.394,0.061,1.50531102186832e-263,"0","CARS2"
7.45093794826113e-268,0.387884942266366,0.505,0.107,1.71468435003333e-263,"0","GRHPR"
8.33625738804713e-268,0.650164730508806,0.399,0.063,1.91842291271129e-263,"0","GCDH"
9.09067762306118e-268,0.707323594368724,0.468,0.092,2.09203764139507e-263,"0","ACSL3"
1.11836874858362e-267,0.274661508076305,0.594,0.148,2.57370200111548e-263,"0","PITPNM1"
