"motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","transition","direction","key","padj","significant","log2_fold_enrichment"
"MA1149.1",867,1826,5.78810334468256,4.565,1.26793063410352,2.22126215730057e-19,"RARA::RXRG",9.0057693986208e-19,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",9.0057693986208e-19,FALSE,0.342476958569724
"MA0831.2",250,425,1.66900327124641,1.0625,1.57082660823192,2.40115110635768e-19,"TFE3",9.68247959644774e-19,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",9.68247959644774e-19,TRUE,0.651524859565414
"MA0593.1",929,1975,6.20201615595167,4.9375,1.25610453791426,2.91634210150705e-19,"FOXP2",1.16967269232487e-18,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",1.16967269232487e-18,FALSE,0.328957684475523
"MA1126.1",376,699,2.5101809199546,1.7475,1.43644115591107,6.63473912956218e-19,"FOS::JUN(var.2)",2.6467996741462e-18,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",2.6467996741462e-18,FALSE,0.522499898153788
"MA0846.1",950,2030,6.34221243073636,5.075,1.24969703068697,6.76314750168793e-19,"FOXC2",2.68367448737191e-18,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",2.68367448737191e-18,FALSE,0.32157953307935
"MA1474.1",336,612,2.24314039655518,1.53,1.46610483434979,8.23389201359301e-19,"CREB3L4",3.24999123922772e-18,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",3.24999123922772e-18,FALSE,0.551989251616634
"MA0613.1",503,987,3.35803458174778,2.4675,1.36090560557154,1.58124203163831e-18,"FOXG1",6.20845555580093e-18,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",6.20845555580093e-18,FALSE,0.444568062946212
"MA0845.1",618,1252,4.12577608652113,3.13,1.31813932476713,1.84343727674705e-18,"FOXB1",7.2000220337869e-18,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",7.2000220337869e-18,FALSE,0.398503962963131
"MA0625.1",632,1285,4.21924026971093,3.2125,1.31338218512402,2.05572067244516e-18,"NFATC3",7.98733136272961e-18,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",7.98733136272961e-18,FALSE,0.393287890051548
"MA0481.3",587,1181,3.91881968088657,2.9525,1.32728863027488,2.17589191857445e-18,"FOXP1",8.41044233811678e-18,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",8.41044233811678e-18,FALSE,0.40848321815968
"MA0702.2",279,492,1.862607650711,1.23,1.51431516317967,2.36269129767385e-18,"LMX1A",9.0854005570345e-18,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",9.0854005570345e-18,TRUE,0.598666446692446
"MA1491.1",702,1451,4.68656118565992,3.6275,1.29195346262162,3.48873654177363e-18,"GLI3",1.33466536418622e-17,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",1.33466536418622e-17,FALSE,0.369555220412835
"MA0032.2",712,1477,4.75332131650978,3.6925,1.28729081015837,5.75632012889561e-18,"FOXC1",2.19092592661027e-17,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",2.19092592661027e-17,FALSE,0.364339128421304
"MA1489.1",645,1321,4.30602843981574,3.3025,1.30386932318418,6.94372620358918e-18,"FOXN3",2.6294516486688e-17,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",2.6294516486688e-17,FALSE,0.382800393033675
"MA0600.2",322,588,2.14967621336538,1.47,1.46236477099686,7.17085361446866e-18,"RFX2",2.70174585676446e-17,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",2.70174585676446e-17,FALSE,0.548304207325484
"MA0624.1",592,1198,3.9521997463115,2.995,1.31959924751636,7.31666697645943e-18,"NFATC1",2.74283093690389e-17,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",2.74283093690389e-17,FALSE,0.40010095362066
"MA0713.1",339,626,2.26316843581013,1.565,1.4461140164921,9.28004398932241e-18,"PHOX2A",3.46145640801726e-17,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",3.46145640801726e-17,FALSE,0.532182301337331
"MA0779.1",245,424,1.63562320582148,1.06,1.54304076020895,1.19661934576994e-17,"PAX1",4.44118423852923e-17,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",4.44118423852923e-17,TRUE,0.625777106906116
"MA1136.1",251,437,1.6756792843314,1.0925,1.53380254858709,1.35336236649392e-17,"FOSB::JUNB(var.2)",4.99806101685379e-17,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",4.99806101685379e-17,TRUE,0.617113712548305
"MA0621.1",268,474,1.78917150677615,1.185,1.50984937280688,1.83909597205088e-17,"mix-a",6.75845120763525e-17,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",6.75845120763525e-17,TRUE,0.594405584579893
"MA0154.4",1205,2669,8.0445957674077,6.6725,1.20563443498055,2.23229351860417e-17,"EBF1",8.16319100430741e-17,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",8.16319100430741e-17,FALSE,0.26979372510033
"MA0660.1",1630,3720,10.8819013285266,9.3,1.17009691704587,3.75109426940232e-17,"MEF2B",1.36503235364592e-16,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",1.36503235364592e-16,FALSE,0.226629263591271
"MA1140.2",247,432,1.64897523199145,1.08,1.52682891851061,5.2360135576584e-17,"JUNB(var.2)",1.89614859903552e-16,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",1.89614859903552e-16,TRUE,0.61053936181543
"MA0046.2",433,842,2.89071366579878,2.105,1.37326064883553,5.51528522458865e-17,"HNF1A",1.98763419204982e-16,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",1.98763419204982e-16,FALSE,0.457606529719846
"MA0725.1",250,440,1.66900327124641,1.1,1.5172757011331,9.68332107509367e-17,"VSX1",3.47296034712494e-16,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",3.47296034712494e-16,TRUE,0.601484209480991
"MA0508.3",1442,3266,9.6268108685493,8.165,1.17903378671761,1.57565970039288e-16,"PRDM1",5.62412505499085e-16,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",5.62412505499085e-16,FALSE,0.23760628480166
"MA0108.2",288,524,1.92269176847587,1.31,1.46770364005791,2.04648397056343e-16,"TBP",7.26989067638246e-16,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",7.26989067638246e-16,FALSE,0.553561670363457
"MA1139.1",265,476,1.7691434675212,1.19,1.48667518279092,3.86593236354967e-16,"FOSL2::JUNB(var.2)",1.3668177929896e-15,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",1.3668177929896e-15,FALSE,0.572090444057607
"MA1485.1",740,1566,4.94024968288938,3.915,1.26187731363713,4.19128678940404e-16,"FERD3L",1.47485846457331e-15,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",1.47485846457331e-15,FALSE,0.335572794015656
"MA0155.1",1171,2607,7.81761132251819,6.5175,1.19948006482826,4.22116538920676e-16,"INSM1",1.47839877011655e-15,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",1.47839877011655e-15,FALSE,0.262410383230359
"MA0502.2",665,1390,4.43954870151545,3.475,1.27756797165912,5.64219290429274e-16,"NFYB",1.96424565037823e-15,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",1.96424565037823e-15,FALSE,0.353401179526543
"MA1607.1",634,1317,4.2325922958809,3.2925,1.28552537460316,5.66102968942786e-16,"Foxl2",1.96424565037823e-15,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",1.96424565037823e-15,FALSE,0.362359209641694
"MA0075.3",265,478,1.7691434675212,1.195,1.48045478453657,7.75581626388629e-16,"PRRX2",2.67862913558295e-15,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",2.67862913558295e-15,FALSE,0.566041403462182
"MA1635.1",906,1968,6.048467854997,4.92,1.22936338516199,8.78462965617893e-16,"BHLHE22(var.2)",3.01996945783847e-15,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",3.01996945783847e-15,FALSE,0.297912595734903
"MA0773.1",2038,4771,13.6057146672007,11.9275,1.14070129257604,1.00499967886908e-15,"MEF2D",3.43912734145106e-15,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",3.43912734145106e-15,FALSE,0.189922317423089
"MA0843.1",119,178,0.794445557113292,0.445,1.78527091486133,1.61587013619147e-15,"TEF",5.50428822647869e-15,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",5.50428822647869e-15,TRUE,0.836143827949387
"MA0716.1",257,464,1.71573536284131,1.16,1.47908220934596,2.4379720519131e-15,"PRRX1",8.26694159421443e-15,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",8.26694159421443e-15,FALSE,0.564703216962997
"MA0851.1",679,1431,4.53301288470525,3.5775,1.26708955547317,2.44939800670355e-15,"Foxj3",8.26810367873687e-15,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",8.26810367873687e-15,FALSE,0.341519633605455
"MA0794.1",272,497,1.8158755591161,1.2425,1.4614692628701,2.7871159367169e-15,"PROX1",9.36571391347209e-15,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",9.36571391347209e-15,FALSE,0.547420474339788
"MA0618.1",248,445,1.65565124507644,1.1125,1.48822583827096,2.85594998788312e-15,"LBX1",9.55398516125922e-15,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",9.55398516125922e-15,FALSE,0.573594441436979
"MA0605.2",301,562,2.00947993858068,1.405,1.43023483173002,4.24136181158151e-15,"ATF3",1.4125249604642e-14,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",1.4125249604642e-14,FALSE,0.516253052748626
"MA0003.4",1335,3033,8.91247746845584,7.5825,1.17540091901824,7.61014508181308e-15,"TFAP2A",2.52318588045892e-14,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",2.52318588045892e-14,FALSE,0.23315415885519
"MA0707.1",360,696,2.40336471059483,1.74,1.38124408654875,8.01463953150759e-15,"MNX1",2.64554030553304e-14,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",2.64554030553304e-14,FALSE,0.465969332468338
"MA0025.2",333,636,2.22311235730022,1.59,1.39818387251586,9.62745238244648e-15,"NFIL3",3.16391166401104e-14,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",3.16391166401104e-14,FALSE,0.483555131119728
"MA0509.2",624,1309,4.16583216503104,3.2725,1.2729815630347,1.1059483032662e-14,"RFX1",3.61858523787974e-14,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",3.61858523787974e-14,FALSE,0.34821265773443
"MA0703.2",269,495,1.79584751986114,1.2375,1.4511899150393,1.2287620205093e-14,"LMX1B",4.00286666943203e-14,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",4.00286666943203e-14,FALSE,0.53723732923378
"MA1525.1",617,1295,4.11910007343614,3.2375,1.27230890299186,1.77606014242004e-14,"NFATC4",5.76061246193632e-14,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",5.76061246193632e-14,FALSE,0.347450117992101
"MA1533.1",480,975,3.20448628079311,2.4375,1.3146610382741,2.19104848869424e-14,"NR1I2",7.07585356089137e-14,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",7.07585356089137e-14,FALSE,0.394691971858693
"MA1463.1",273,506,1.82255157220108,1.265,1.440752230989,2.48413540313538e-14,"ARGFX",7.98778021870257e-14,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",7.98778021870257e-14,FALSE,0.526823255071865
"MA0639.1",121,188,0.807797583283263,0.47,1.71871826230482,6.37507022028173e-14,"DBP",2.041116903146e-13,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",2.041116903146e-13,TRUE,0.781333912496619
"MA0043.3",301,574,2.00947993858068,1.435,1.4003344519726,1.41734682629429e-13,"HLF",4.51855013852794e-13,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",4.51855013852794e-13,FALSE,0.485772467832184
"MA0863.1",389,775,2.59696909005942,1.9375,1.34037114325647,2.07782759196131e-13,"MTF1",6.59599737703462e-13,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",6.59599737703462e-13,FALSE,0.422633608662365
"MA1131.1",391,780,2.61032111622939,1.95,1.33862621345097,2.28736842832007e-13,"FOSL2::JUN(var.2)",7.23041037087616e-13,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",7.23041037087616e-13,FALSE,0.420754248798547
"MA0004.1",1143,2589,7.63068295613859,6.4725,1.17893904304961,3.09027031826635e-13,"Arnt",9.72717998914217e-13,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",9.72717998914217e-13,FALSE,0.237490349535234
"MA0614.1",462,946,3.08431804526337,2.365,1.30415139334603,3.34789274893569e-13,"Foxj2",1.04938150870001e-12,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",1.04938150870001e-12,FALSE,0.383112461807234
"MA1575.1",463,949,3.09099405834835,2.3725,1.30284259572112,3.84714779976603e-13,"THRB(var.2)",1.200825212814e-12,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",1.200825212814e-12,FALSE,0.381663901080987
"MA0854.1",196,347,1.30849856465719,0.8675,1.50835569412932,4.04066431784779e-13,"Alx1",1.25597315879769e-12,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",1.25597315879769e-12,TRUE,0.592977635503551
"MA0656.1",309,597,2.06288804326056,1.4925,1.38216954322316,5.62433112985899e-13,"JDP2(var.2)",1.74097552816382e-12,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",1.74097552816382e-12,FALSE,0.466935637927605
"MA0878.2",405,817,2.70378529941919,2.0425,1.32376269249409,6.76502727637582e-13,"CDX1",2.08541749924643e-12,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",2.08541749924643e-12,FALSE,0.404645606968254
"MA1464.1",347,685,2.31657654049002,1.7125,1.35274542510366,8.9370399499542e-13,"ARNT2",2.74363448669376e-12,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",2.74363448669376e-12,FALSE,0.435891428722297
"MA0647.1",201,360,1.34187863008212,0.9,1.49097625564679,9.15990838197078e-13,"GRHL1",2.8005293659632e-12,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",2.8005293659632e-12,FALSE,0.576258249964847
"MA0628.1",161,275,1.07483810668269,0.6875,1.56340088244755,9.27309874710656e-13,"POU6F1",2.82356394503734e-12,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",2.82356394503734e-12,TRUE,0.644688679993277
"MA1546.1",154,261,1.02810601508779,0.6525,1.57564140243339,1.20491138643658e-12,"PAX3(var.2)",3.65391826943775e-12,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",3.65391826943775e-12,TRUE,0.655940147246899
"MA0500.2",893,1987,5.96167968489218,4.9675,1.20013682634971,1.42921006306925e-12,"MYOG",4.31656156700269e-12,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",4.31656156700269e-12,FALSE,0.263200097478053
"MA1103.2",535,1125,3.57166700046732,2.8125,1.2699260446106,1.4682239034744e-12,"FOXK2",4.41651222577379e-12,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",4.41651222577379e-12,FALSE,0.344745618728365
"MA1115.1",755,1654,5.04038987916416,4.135,1.21895764913281,2.06003455279117e-12,"POU5F1",6.1718304272378e-12,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",6.1718304272378e-12,FALSE,0.285649186087007
"MA0603.1",365,730,2.43674477601976,1.825,1.33520261699713,2.18968899402691e-12,"Arntl",6.5340319581763e-12,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",6.5340319581763e-12,FALSE,0.417059768004247
"MA0031.1",358,715,2.39001268442486,1.7875,1.33707003324468,2.81465579207219e-12,"FOXD1",8.36547099954523e-12,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",8.36547099954523e-12,FALSE,0.419076112093666
"MA0777.1",69,95,0.46064490286401,0.2375,1.9395574857432,3.35336462995869e-12,"MYBL2",9.9270238648777e-12,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",9.9270238648777e-12,TRUE,0.955728279772135
"MA1657.1",496,1038,3.31130249015288,2.595,1.27603178811286,3.7984982186547e-12,"ZNF652",1.12003149055984e-11,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",1.12003149055984e-11,FALSE,0.351665400137333
"MA0791.1",449,928,2.99752987515856,2.32,1.29203873929248,4.1625642897762e-12,"POU4F3",1.22254840951695e-11,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",1.22254840951695e-11,FALSE,0.369650443714892
"MA0520.1",690,1502,4.6064490286401,3.755,1.22675073998405,4.41551014121615e-12,"Stat6",1.29175316288127e-11,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",1.29175316288127e-11,FALSE,0.294843317678466
"MA0734.2",710,1551,4.73996929033981,3.8775,1.22242921736681,4.92773133931476e-12,"GLI2",1.43597171059719e-11,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",1.43597171059719e-11,FALSE,0.289752111040647
"MA0897.1",302,590,2.01615595166567,1.475,1.36688539095977,5.61047854792909e-12,"Hmx2",1.62856692480743e-11,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",1.62856692480743e-11,FALSE,0.450893338035289
"MA0514.1",1148,2628,7.66406302156352,6.57,1.16652405198836,7.20797605013234e-12,"Sox3",2.0841667183716e-11,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",2.0841667183716e-11,FALSE,0.22221729059796
"MA1616.1",960,2164,6.40897256158622,5.41,1.18465296886991,7.61196837726026e-12,"Prdm15",2.19248201136531e-11,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",2.19248201136531e-11,FALSE,0.244465717100202
"MA0042.2",358,720,2.39001268442486,1.8,1.32778482468048,8.8372886001791e-12,"FOXI1",2.49720352111122e-11,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",2.49720352111122e-11,FALSE,0.409022454975173
"MA0033.2",358,720,2.39001268442486,1.8,1.32778482468048,8.8372886001791e-12,"FOXL1",2.49720352111122e-11,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",2.49720352111122e-11,FALSE,0.409022454975173
"MA0848.1",358,720,2.39001268442486,1.8,1.32778482468048,8.8372886001791e-12,"FOXO4",2.49720352111122e-11,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",2.49720352111122e-11,FALSE,0.409022454975173
"MA0849.1",358,720,2.39001268442486,1.8,1.32778482468048,8.8372886001791e-12,"FOXO6",2.49720352111122e-11,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",2.49720352111122e-11,FALSE,0.409022454975173
"MA0850.1",358,720,2.39001268442486,1.8,1.32778482468048,8.8372886001791e-12,"FOXP3",2.49720352111122e-11,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",2.49720352111122e-11,FALSE,0.409022454975173
"MA1133.1",317,626,2.11629614794045,1.565,1.35226590922712,8.95743915347122e-12,"JUN::JUNB(var.2)",2.51582975534502e-11,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",2.51582975534502e-11,FALSE,0.435379937576895
"MA0737.1",377,764,2.51685693303959,1.91,1.31772614295266,9.02465059240394e-12,"GLIS3",2.51582975534502e-11,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",2.51582975534502e-11,FALSE,0.398051667567476
"MA0630.1",251,477,1.6756792843314,1.1925,1.40518178979572,9.03810153394726e-12,"SHOX",2.51582975534502e-11,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",2.51582975534502e-11,FALSE,0.490757812139465
"MA0720.1",251,477,1.6756792843314,1.1925,1.40518178979572,9.03810153394726e-12,"Shox2",2.51582975534502e-11,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",2.51582975534502e-11,FALSE,0.490757812139465
"MA1637.1",1179,2710,7.87101942719808,6.775,1.16177408519529,1.26575229358144e-11,"EBF3",3.51022755022956e-11,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",3.51022755022956e-11,FALSE,0.216330796039622
"MA0511.2",290,567,1.93604379464584,1.4175,1.36581572814521,1.64055815395999e-11,"RUNX2",4.53280141797834e-11,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",4.53280141797834e-11,FALSE,0.449763908858722
"MA1574.1",877,1967,5.85486347553241,4.9175,1.19061789029637,1.81495408485344e-11,"THRB",4.99614666900616e-11,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",4.99614666900616e-11,FALSE,0.2517116893835
"MA0790.1",485,1022,3.23786634621804,2.555,1.2672666717096,2.40597191674604e-11,"POU4F1",6.59873180107555e-11,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",6.59873180107555e-11,FALSE,0.341721282065128
"MA0153.2",298,587,1.98945189932572,1.4675,1.35567420737698,2.58121834683135e-11,"HNF1B",7.0289325209695e-11,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",7.0289325209695e-11,FALSE,0.439011579039996
"MA0683.1",473,994,3.15775418919821,2.485,1.27072603187051,2.58167226641507e-11,"POU4F2",7.0289325209695e-11,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",7.0289325209695e-11,FALSE,0.345654154606165
"MA0798.2",610,1321,4.07236798184124,3.3025,1.2331167242517,2.69712935461321e-11,"RFX3",7.31657635833256e-11,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",7.31657635833256e-11,FALSE,0.302310538659361
"MA0717.1",217,406,1.44869483944189,1.015,1.42728555610038,3.41720481416148e-11,"RAX2",9.20301368723633e-11,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",9.20301368723633e-11,FALSE,0.513275013553507
"MA0721.1",217,406,1.44869483944189,1.015,1.42728555610038,3.41720481416148e-11,"UNCX",9.20301368723633e-11,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",9.20301368723633e-11,FALSE,0.513275013553507
"MA0138.2",1107,2542,7.39034648507911,6.355,1.16291840835234,4.26853690292956e-11,"REST",1.14544191711707e-10,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",1.14544191711707e-10,FALSE,0.217751119855741
"MA0718.1",238,454,1.58889111422658,1.135,1.39990406539787,4.97993740518289e-11,"RAX",1.33155315565105e-10,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",1.33155315565105e-10,FALSE,0.485328994081938
"MA0898.1",310,618,2.06956405634555,1.545,1.33952366106508,6.07727540202996e-11,"Hmx3",1.61915980354084e-10,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",1.61915980354084e-10,FALSE,0.421721141888608
"MA1656.1",1128,2599,7.53054275986381,6.4975,1.15899080567354,7.22613135485242e-11,"ZNF449",1.91839643797861e-10,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",1.91839643797861e-10,FALSE,0.212870366209835
"MA0480.1",913,2067,6.0951999465919,5.1675,1.17952587258672,7.70179813156514e-11,"Foxo1",2.03742603054879e-10,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",2.03742603054879e-10,FALSE,0.238208287170824
"MA0776.1",70,101,0.467320915948995,0.2525,1.8507759047485,8.1182069781061e-11,"MYBL1",2.13999378292126e-10,"T1_MBC_to_prePB","closing","T1_MBC_to_prePB_closing",2.13999378292126e-10,TRUE,0.888131001199387
